CATEGORIA,SUBCATEGORIA,Ano,Producao,Comercio
VINHO FRIZANTE,VINHO FRIZANTE,2012,,1605767.0
VINHO ORGÂNICO,VINHO ORGÂNICO,2012,,0.0
VINHO ESPECIAL,VINHO ESPECIAL,2012,,239.0
VINHO ESPECIAL,Tinto,2012,,239.0
VINHO ESPECIAL,Rosado,2012,,0.0
VINHO ESPECIAL,Branco,2012,,0.0
ESPUMANTES,ESPUMANTES,2012,,14889147.0
ESPUMANTES,Espumante  Moscatel,2012,,3610289.0
ESPUMANTES,Espumante,2012,,11278858.0
ESPUMANTES,Espumante Orgânico,2012,,0.0
SUCO DE UVAS,SUCO DE UVAS,2012,,53832204.0
SUCO DE UVAS,Suco Natural Integral,2012,,0.0
SUCO DE UVAS,Suco Adoçado,2012,,0.0
SUCO DE UVAS,Suco Reprocessado/reconstituido,2012,,0.0
SUCO DE UVAS,Suco Orgânico,2012,,0.0
SUCO DE UVAS,Outros sucos de uvas,2012,,0.0
SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,2012,,33529324.0
OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,2012,,30316511.0
OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),2012,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",2012,,5311258.0
OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,2012,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,2012,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),2012,,14710.0
OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,2012,,42671.0
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,2012,,46518.0
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,2012,,25921.0
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,2012,,261223.0
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,2012,,21980.0
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,2012,,89000.0
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2012,,5495.0
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,2012,,4258333.0
OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,2012,,907199.0
OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,2012,,30000.0
OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,2012,,7108554.0
OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,2012,,55050.0
OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,2012,,5097.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,2012,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,2012,,29304.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,2012,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,2012,,5644055.0
OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,2012,,484205.0
OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,2012,,1995839.0
OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,2012,,613313.0
OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,2012,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Sangria,2012,,73590.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,2012,,102259.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,2012,,1208132.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,2012,,4027358.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,2012,,2110450.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,2012,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,2012,,510914.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,2012,,645341.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,2012,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,2012,,0.0
VINHO  FINO DE MESA,VINHO  FINO DE MESA,2013,,27912934.0
VINHO  FINO DE MESA,Tinto,2013,,19121750.0
VINHO  FINO DE MESA,Rosado,2013,,214269.0
VINHO  FINO DE MESA,Branco,2013,,8576915.0
VINHO FRIZANTE,VINHO FRIZANTE,2013,,1764851.0
VINHO ORGÂNICO,VINHO ORGÂNICO,2013,,0.0
VINHO ESPECIAL,VINHO ESPECIAL,2013,,2257.0
VINHO ESPECIAL,Tinto,2013,,2257.0
VINHO ESPECIAL,Rosado,2013,,0.0
VINHO ESPECIAL,Branco,2013,,0.0
ESPUMANTES,ESPUMANTES,2013,,15978504.0
ESPUMANTES,Espumante  Moscatel,2013,,3783531.0
ESPUMANTES,Espumante,2013,,12194973.0
ESPUMANTES,Espumante Orgânico,2013,,0.0
SUCO DE UVAS,SUCO DE UVAS,2013,,75973297.0
SUCO DE UVAS,Suco Natural Integral,2013,,0.0
SUCO DE UVAS,Suco Adoçado,2013,,0.0
SUCO DE UVAS,Suco Reprocessado/reconstituido,2013,,0.0
SUCO DE UVAS,Suco Orgânico,2013,,0.0
SUCO DE UVAS,Outros sucos de uvas,2013,,0.0
SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,2013,,38369914.0
OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,2013,,36841561.0
OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),2013,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",2013,,56936.0
OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,2013,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,2013,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),2013,,17075.0
OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,2013,,27078.0
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,2013,,97260.0
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,2013,,26483.0
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,2013,,291188.0
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,2013,,22000.0
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,2013,,62825.0
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2013,,6276.0
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,2013,,4028017.0
OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,2013,,806955.0
OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,2013,,24838.0
OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,2013,,6685648.0
OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,2013,,94860.0
OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,2013,,1655.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,2013,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,2013,,325562.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,2013,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,2013,,5347775.0
OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,2013,,529274.0
OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,2013,,1981851.0
OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,2013,,623481.0
OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,2013,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Sangria,2013,,76039.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,2013,,122749.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,2013,,3233270.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,2013,,8049936.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,2013,,3154800.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,2013,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,2013,,595513.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,2013,,609153.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,2013,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,2013,,0.0
VINHO  FINO DE MESA,VINHO  FINO DE MESA,2014,,20424983.0
VINHO  FINO DE MESA,Tinto,2014,,15354938.0
VINHO  FINO DE MESA,Rosado,2014,,164219.0
VINHO  FINO DE MESA,Branco,2014,,4905826.0
VINHO FRIZANTE,VINHO FRIZANTE,2014,,1893469.0
VINHO ORGÂNICO,VINHO ORGÂNICO,2014,,0.0
VINHO ESPECIAL,VINHO ESPECIAL,2014,,7231.0
VINHO ESPECIAL,Tinto,2014,,7231.0
VINHO ESPECIAL,Rosado,2014,,0.0
VINHO ESPECIAL,Branco,2014,,0.0
ESPUMANTES,ESPUMANTES,2014,,17191075.0
ESPUMANTES,Espumante  Moscatel,2014,,4588465.0
ESPUMANTES,Espumante,2014,,12602610.0
ESPUMANTES,Espumante Orgânico,2014,,0.0
SUCO DE UVAS,SUCO DE UVAS,2014,,88013377.0
SUCO DE UVAS,Suco Natural Integral,2014,,0.0
SUCO DE UVAS,Suco Adoçado,2014,,0.0
SUCO DE UVAS,Suco Reprocessado/reconstituido,2014,,0.0
SUCO DE UVAS,Suco Orgânico,2014,,0.0
SUCO DE UVAS,Outros sucos de uvas,2014,,0.0
SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,2014,,39359935.0
OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,2014,,34963296.0
OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),2014,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",2014,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,2014,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,2014,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),2014,,14472.0
OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,2014,,46476.0
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,2014,,75067.0
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,2014,,37395.0
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,2014,,70999.0
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,2014,,33381.0
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,2014,,106400.0
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2014,,6625.0
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,2014,,4045218.0
OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,2014,,736496.0
OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,2014,,150.0
OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,2014,,6267047.0
OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,2014,,64937.0
OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,2014,,948.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,2014,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,2014,,1818425.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,2014,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,2014,,3488907.0
OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,2014,,639191.0
OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,2014,,2358125.0
OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,2014,,259320.0
OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,2014,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Sangria,2014,,86279.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,2014,,124379.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,2014,,969702.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,2014,,8180657.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,2014,,4465675.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,2014,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,2014,,450121.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,2014,,616904.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,2014,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,2014,,0.0
VINHO  FINO DE MESA,VINHO  FINO DE MESA,2015,,20141631.0
VINHO  FINO DE MESA,Tinto,2015,,15572632.0
VINHO  FINO DE MESA,Rosado,2015,,169185.0
VINHO  FINO DE MESA,Branco,2015,,4399814.0
VINHO FRIZANTE,VINHO FRIZANTE,2015,,1836167.0
VINHO ORGÂNICO,VINHO ORGÂNICO,2015,,0.0
VINHO ESPECIAL,VINHO ESPECIAL,2015,,593.0
VINHO ESPECIAL,Tinto,2015,,593.0
VINHO ESPECIAL,Rosado,2015,,0.0
VINHO ESPECIAL,Branco,2015,,0.0
ESPUMANTES,ESPUMANTES,2015,,18897144.0
ESPUMANTES,Espumante  Moscatel,2015,,5010704.0
ESPUMANTES,Espumante,2015,,13886440.0
ESPUMANTES,Espumante Orgânico,2015,,0.0
SUCO DE UVAS,SUCO DE UVAS,2015,,115288072.0
SUCO DE UVAS,Suco Natural Integral,2015,,0.0
SUCO DE UVAS,Suco Adoçado,2015,,0.0
SUCO DE UVAS,Suco Reprocessado/reconstituido,2015,,0.0
SUCO DE UVAS,Suco Orgânico,2015,,0.0
SUCO DE UVAS,Outros sucos de uvas,2015,,0.0
SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,2015,,34923477.0
OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,2015,,31922948.0
OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),2015,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",2015,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,2015,,5.0
OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,2015,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),2015,,16268.0
OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,2015,,72774.0
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,2015,,117404.0
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,2015,,77054.0
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,2015,,2801.0
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,2015,,24091.0
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,2015,,128754.0
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2015,,8118.0
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,2015,,3297202.0
OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,2015,,611787.0
OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,2015,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,2015,,6001714.0
OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,2015,,58860.0
OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,2015,,1144.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,2015,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,2015,,335966.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,2015,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,2015,,3959884.0
OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,2015,,660042.0
OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,2015,,2500025.0
OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,2015,,160245.0
OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,2015,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Sangria,2015,,131599.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,2015,,120677.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,2015,,1164527.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,2015,,8188031.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,2015,,3359266.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,2015,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,2015,,413735.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,2015,,510975.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,2015,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,2015,,0.0
VINHO  FINO DE MESA,VINHO  FINO DE MESA,2016,,19630158.0
VINHO  FINO DE MESA,Tinto,2016,,15228514.0
VINHO  FINO DE MESA,Rosado,2016,,172351.0
VINHO  FINO DE MESA,Branco,2016,,4229293.0
VINHO FRIZANTE,VINHO FRIZANTE,2016,,1727386.0
VINHO ORGÂNICO,VINHO ORGÂNICO,2016,,0.0
VINHO ESPECIAL,VINHO ESPECIAL,2016,,331.0
VINHO ESPECIAL,Tinto,2016,,331.0
VINHO ESPECIAL,Rosado,2016,,0.0
VINHO ESPECIAL,Branco,2016,,0.0
ESPUMANTES,ESPUMANTES,2016,,16945710.0
ESPUMANTES,Espumante  Moscatel,2016,,4507467.0
ESPUMANTES,Espumante,2016,,12438243.0
ESPUMANTES,Espumante Orgânico,2016,,0.0
SUCO DE UVAS,SUCO DE UVAS,2016,,92290851.0
SUCO DE UVAS,Suco Natural Integral,2016,,0.0
SUCO DE UVAS,Suco Adoçado,2016,,0.0
SUCO DE UVAS,Suco Reprocessado/reconstituido,2016,,0.0
SUCO DE UVAS,Suco Orgânico,2016,,0.0
SUCO DE UVAS,Outros sucos de uvas,2016,,0.0
SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,2016,,28859784.0
OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,2016,,27120309.0
OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),2016,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",2016,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,2016,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,2016,,6315.0
OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),2016,,9301.0
OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,2016,,74805.0
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,2016,,122356.0
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,2016,,131739.0
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,2016,,1483.0
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,2016,,15000.0
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,2016,,57292.0
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2016,,8253.0
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,2016,,2450732.0
OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,2016,,506532.0
OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,2016,,6700.0
OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,2016,,4225414.0
OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,2016,,14429.0
OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,2016,,835.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,2016,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,2016,,9458.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,2016,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,2016,,3288046.0
OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,2016,,763041.0
OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,2016,,1924093.0
OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,2016,,33684.0
OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,2016,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Sangria,2016,,77070.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,2016,,101991.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,2016,,1083539.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,2016,,8186761.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,2016,,3097566.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,2016,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,2016,,377685.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,2016,,546189.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,2016,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,2016,,0.0
VINHO  FINO DE MESA,VINHO  FINO DE MESA,2017,,15874354.0
VINHO  FINO DE MESA,Tinto,2017,,12021684.0
VINHO  FINO DE MESA,Rosado,2017,,182080.0
VINHO  FINO DE MESA,Branco,2017,,3670590.0
VINHO FRIZANTE,VINHO FRIZANTE,2017,,1586985.0
VINHO ORGÂNICO,VINHO ORGÂNICO,2017,,0.0
VINHO ESPECIAL,VINHO ESPECIAL,2017,,0.0
VINHO ESPECIAL,Tinto,2017,,0.0
VINHO ESPECIAL,Rosado,2017,,0.0
VINHO ESPECIAL,Branco,2017,,0.0
ESPUMANTES,ESPUMANTES,2017,,17583283.0
ESPUMANTES,Espumante  Moscatel,2017,,5561181.0
ESPUMANTES,Espumante,2017,,12022102.0
ESPUMANTES,Espumante Orgânico,2017,,0.0
SUCO DE UVAS,SUCO DE UVAS,2017,,107243326.0
SUCO DE UVAS,Suco Natural Integral,2017,,0.0
SUCO DE UVAS,Suco Adoçado,2017,,0.0
SUCO DE UVAS,Suco Reprocessado/reconstituido,2017,,0.0
SUCO DE UVAS,Suco Orgânico,2017,,0.0
SUCO DE UVAS,Outros sucos de uvas,2017,,0.0
SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,2017,,26815645.0
OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,2017,,28027052.0
OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),2017,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",2017,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,2017,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,2017,,49662.0
OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),2017,,9257.0
OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,2017,,48866.0
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,2017,,298836.0
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,2017,,139070.0
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,2017,,10297.0
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,2017,,20795.0
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,2017,,4970.0
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2017,,5089.0
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,2017,,2471612.0
OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,2017,,418433.0
OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,2017,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,2017,,4208753.0
OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,2017,,508.0
OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,2017,,1194.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,2017,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,2017,,63971.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,2017,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,2017,,4727294.0
OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,2017,,1082923.0
OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,2017,,1876212.0
OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,2017,,30519.0
OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,2017,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Sangria,2017,,62272.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,2017,,81944.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,2017,,975992.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,2017,,7686691.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,2017,,2769202.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,2017,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,2017,,485944.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,2017,,496746.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,2017,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,2017,,0.0
VINHO  FINO DE MESA,VINHO  FINO DE MESA,2018,,14826143.0
VINHO  FINO DE MESA,Tinto,2018,,11150517.0
VINHO  FINO DE MESA,Rosado,2018,,262430.0
VINHO  FINO DE MESA,Branco,2018,,3413196.0
VINHO FRIZANTE,VINHO FRIZANTE,2018,,1638337.0
VINHO ORGÂNICO,VINHO ORGÂNICO,2018,,0.0
VINHO ESPECIAL,VINHO ESPECIAL,2018,,0.0
VINHO ESPECIAL,Tinto,2018,,0.0
VINHO ESPECIAL,Rosado,2018,,0.0
VINHO ESPECIAL,Branco,2018,,0.0
ESPUMANTES,ESPUMANTES,2018,,18218375.0
ESPUMANTES,Espumante  Moscatel,2018,,6526075.0
ESPUMANTES,Espumante,2018,,11692300.0
ESPUMANTES,Espumante Orgânico,2018,,0.0
SUCO DE UVAS,SUCO DE UVAS,2018,,140472108.0
SUCO DE UVAS,Suco Natural Integral,2018,,0.0
SUCO DE UVAS,Suco Adoçado,2018,,0.0
SUCO DE UVAS,Suco Reprocessado/reconstituido,2018,,0.0
SUCO DE UVAS,Suco Orgânico,2018,,0.0
SUCO DE UVAS,Outros sucos de uvas,2018,,0.0
SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,2018,,23572263.0
OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,2018,,31246158.0
OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),2018,,3734763.0
OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",2018,,0.0
